"WTR_ANAL FILE"
"Uwi","Area code","Formtn code","Pool seq","Wa num","Drillng event seq","Water lab num","Sample point code","Test perf base depth (m)","Test perf top depth (m)","Sample date","Reltv densty","Water anlyss comments","Test num","Mud resstvty (mg/l)","Salnty (mg/l)","Tot solids disslvd calc (mg/l)","Restvty (mg/l)","Na contnt (mg/l)","K contnt (mg/l)","Ca contnt (mg/l)","Mg contnt (mg/l)","Ba contnt (mg/l)","Sr contnt (mg/l)","Fe contnt (mg/l)","Cl contnt (mg/l)","Br contnt (mg/l)","I contnt (mg/l)","Hco3 contnt (mg/l)","So4 contnt (mg/l)","Co3 contnt (mg/l)","Oh contnt (mg/l)","H2s contnt (mg/l)","H2s contnt desc","Test perf flag","Project code"
"202C050B094G0100","9022","5000","A               ","40218","00","2599822","SEP","4989.03","2377","20210225","1.113","","","","","166000",".05","50400","1200","8820","1100","585","1820","64","104000","249","19","84","18","0","0","0","","","00"
"200C050B094G0100","9022","5000","A               ","40219","00","2607172","SEP","4883.95","2272","20210322","1.108","","","","","161000",".06","48800","1100","9140","1100","","","120","101000","","","201","0","0","0","0","","","00"
"100132907914W600","9021","5000","A               ","40243","00","2604429","OTH","4471.8","2313","20210302","1.018","","","","","24900",".28","7650","270","1210","230","1","60.4","5","14700","17","0","373","489","0","0","0","","","00"
"100082207914W600","9021","5000","A               ","40244","00","2604425","OTH","4743.22","2397","20210307","1.021","","","","","29300",".24","9330","320","1380","260","1.2","79.6","8","17300","20","0","355","411","0","0","0","","","00"
"100012207914W600","9021","5000","A               ","40245","00","2604417","OTH","4752.48","2980","20210309","1.021","","","","","29800",".24","9320","320","1430","280","1.3","77.1","7","17700","20","0","331","471","0","0","0","","","00"
"100022207914W600","9021","5000","A               ","40246","00","2604421","OTH","4781.09","2308","20210307","1.02","","","","","27400",".26","8380","280","1190","220",".99","62.5","2","16400","18","0","377","535","0","0","0","","","00"
"102151507914W600","9021","5000","A               ","40247","00","2604437","OTH","4901.5","2236.2","20210310","1.022","","","","","30600",".23","9420","320","1470","260",".95","68.6","8","18200","20","0","347","603","0","0","0","","","00"
"202D028I094B1600","9022","5000","A               ","40414","00","2669962","OTH","5484.37","2015","20210831","1.056","","","","","75900",".1","22500","741","4270","538","","","18","47600","","","153","62","0","0","0","","","00"
"202A034H094B1600","9022","5000","A               ","40515","00","2637355","SEP","5322.68","2305","20210620","1.141","","","","","206000",".05","66200","1900","12700","1570","198","2350","71","124000","228","0","78","40","0","0","0","","","00"
"203A034H094B1600","9022","5000","A               ","40516","00","2637361","SEP","5201.03","2204","20210621","1.145","","","","","215000",".05","69100","2070","11800","1400","72.4","2140","56","131000","219","0","59","72","0","0","0","","","00"
"203C033H094B1600","9022","5000","A               ","40517","00","2637368","SEP","5184.02","2188","20210622","1.136","","","","","194000",".05","61400","1730","10700","1360","143","2320","67","119000","221","0","66","40","0","0","0","","","00"
"204C033H094B1600","9022","5000","A               ","40518","00","2637372","SEP","4902.37","2121","20210623","1.146","","","","","210000",".05","62100","2270","13100","1530","63.4","2160","58","130000","220","0","57","80","0","0","0","","","00"
"200D033H094B1600","9022","5000","A               ","40519","00","2637360","SEP","5410.73","2262","20210623","1.139","","","","","201000",".05","63400","1910","12400","1540","160","2410","98","122000","234","0","81","60","0","0","0","","","00"
"202D033H094B1600","9022","5000","A               ","40520","00","2637366","SEP","5317.49","2138","20210623","1.141","","","","","203000",".05","61200","2390","13400","1650","61.4","2100","64","124000","233","0","83","97","0","0","0","","","00"
"200C014A094B1600","9022","5000","A               ","40622","00","21WF834199E","WHD","3488","2121.5","20211109","1.15","","","","20.22","211405",".04","67400","2480","11900","1190","0","0","51.2","128400","0","0","61","5.5","0","0","0","","","00"
"200D014A094B1600","9022","5000","A               ","40623","00","21WF834199A","MET","3592.8","2228.9","20211025","1.43","","","","16.33","207344",".04","59300","3130","14100","1780","0","0","44.1","129000","0","0","56.9","6","0","0","0","","","00"
"205C003A094B1600","9022","5000","A               ","40624","00","21WF834199C","MET","4342.1","2247.4","20211108","1.15","The ionic balance for this water exceeds 10%. The imbalance is caused by cations not included in the standard analysis.","","","20.85","204710",".04","53000","3290","13700","2200","0","0","41.4","132500","0","0","30.5","5.7","0","0","0","","","00"
"202D014A094B1600","9022","5000","A               ","40625","00","21WF834199B","MET","3944.4","2214","20211107","1.14","","","","20.18","205254",".05","59900","2860","12700","1770","0","0","15.8","128000","0","0","38.6","5.5","0","0","0","","","00"
"200A100B094G0800","9022","5000","A               ","40651","00","2718672","SEP","5188.27","2074","20220129","1.106","","","","","163500",".06","56600","1300","7360","900","","","77.3","97200","","","135","30","0","0","0","","","00"
"200D090B094G0800","9022","5000","A               ","40652","00","2718684","SEP","4948.15","1914","20220129","1.096","","","","","124200",".07","39000","1180","6950","1030","","","2","75700","","","214","64","0","0","0","","","00"
"200C090B094G0800","9022","5000","A               ","40653","00","2718681","SEP","4906.89","2101","20220128","1.106","","","","","147700",".06","47300","1440","7880","980","","","40","89900","","","113","30","0","0","0","","","00"
"202C090B094G0800","9022","5000","A               ","40654","00","2718690","SEP","4768.56","1836","20220128","1.103","","","","","144100",".06","43200","1340","7710","1170","","","5","90400","","","198","94","0","0","0","","","00"
"200B090B094G0800","9022","5000","A               ","40655","00","2718675","SEP","4859.58","2117","20220127","1.11","","","","","148800",".06","46200","1440","7870","980","","","44","92200","","","131","48","0","0","0","","","00"
"202A081C094G0800","9022","5000","A               ","40656","00","2718687","SEP","4910.13","1879","20220127","1.105","","","","","146900",".06","43900","1360","7890","1180","","","3","92300","","","200","61","0","0","0","","","00"
"200C081C094G0800","9022","5000","A               ","40657","00","2718678","SEP","5554.5","2091","20220126","1.106","","","","","155100",".06","48100","1380","7690","960","","","70.9","96800","","","128","33","0","0","0","","","00"
"100022307915W600","9021","5000","A               ","40658","00","2653716","SEP","5290","2391","20210818","1.02","","","","","28000",".26","8560","332","1150","206","1.6","74.3","7.7","16700","24","6.3","427","637","0","0","0","","","00"
"100022307915W600","9021","5000","A               ","40658","00","2736077","SEP","5290","2391","20220405","1.05","","","","","69900",".11","22700","760","3740","660","","","0","41200","","","251","604","0","0","0","","","00"
"100151407915W600","9021","5000","A               ","40659","00","2651605","SEP","5411","2382","20210814","1.019","","","","","26200",".26","8140","316","1030","180","1.5","65.5","8.8","15400","24","9.1","464","665","0","0","0","","","00"
"100151407915W600","9021","5000","A               ","40659","00","2736068","OTH","5411","2382","20220404","1.049","","","","","70000",".11","22600","770","3730","640","","","0","41400","","","297","550","0","0","0","","","00"
"102111407915W600","9021","5000","A               ","40660","00","2651599","SEP","5602","2399","20210814","1.019","","","","","25300",".27","7830","311","987","170","1.9","69.2","3.7","15000","21","6.1","440","560","0","0","0","","","00"
"102111407915W600","9021","5000","A               ","40660","00","2736062","SEP","5602","2399","20220403","1.048","","","","","69100",".11","22700","780","3730","630","","","0","40400","","","284","575","0","0","0","","","00"
"103111407915W600","9021","5000","A               ","40661","00","2653720","SEP","5952","2743","20210819","1.022","","","","","31100",".23","9300","415","1260","231","2.04","90","12","18900","26","0","397","677","0","0","0","","","00"
"103111407915W600","9021","5000","A               ","40661","00","2736074","OTH","5952","2743","20220402","1.051","","","","","64800",".1","20100","690","3280","550","","","0","39300","","","266","610","0","0","0","","","00"
"100010807914W600","9021","5000","A               ","40662","00","2651596","SEP","5128","2399","20210809","1.018","","","","","24000",".29","7290","291","1080","160",".66","40.9","8.3","13400","18","0","465","1300","0","0","0","","","00"
"100150507914W600","9021","5000","A               ","40663","00","2651602","SEP","5020","2389","20210812","1.02","","","","","26600",".26","7940","303","1190","190",".8","48.7","5.8","15300","22","0","393","1250","0","0","0","","","00"
"100100507914W600","9021","5000","A               ","40664","00","2649702","SEP","5041","2389","20210807","1.021","","","","","29700",".24","9220","354","1280","208","1.1","59.7","4.4","17200","22","5.1","428","1080","0","0","0","","","00"
"102100507914W600","9021","5000","A               ","40665","00","2649707","SEP","5171","2398","20210807","1.023","","","","","32000",".22","9910","389","1410","226","1.1","66.3","11","18600","24","0","379","1120","0","0","0","","","00"
"100060507914W600","9021","5000","A               ","40666","00","2649698","SEP","5274","2398","20210807","1.026","","","","","38500",".2","12800","490","1720","280","1.4","80.1","9.2","21800","44","0","386","970","0","0","0","","","00"
"102133407818W600","9021","5000","A               ","40749","00","2597252","SEP","5130.94","2505","20210211","1.052","","","","","74500",".1","22400","1000","4400","490","52","548","15","46100","92","0","120","20","0","0","0","","","00"
"100143407818W600","9021","5000","A               ","40750","00","2597254","SEP","4855.98","2533","20210211","1.093","","","","","135200",".06","40700","1700","8250","810","198","1140","10","83700","150","0","105","0","0","0","0","","","00"
"102143407818W600","9021","5000","A               ","40751","00","2597256","SEP","4613.92","2614","20210209","1.084","","","","","121000",".07","36900","1600","7110","700","137","1020","48","74600","140","0","152","0","0","0","0","","","00"
"103143407818W600","9021","5000","A               ","40752","00","2597258","SEP","4538.1","2523","20210214","1.052","","","","","73600",".1","22400","1020","4100","460","47.3","488","1","45300","89","0","189","31","0","0","0","","","00"
"100153407818W600","9021","5000","A               ","40753","00","2597260","SEP","4393.35","2522","20210214","1.093","","","","","136000",".06","41800","1700","8350","830","171","1060","9","83100","150","0","128","0","0","0","0","","","00"
"100163407818W600","9021","5000","A               ","40754","00","2597262","SEP","4321.94","2811","20210214","1.093","","","","","135100",".06","40900","1700","8040","790","143","1100","50","83500","160","0","151","0","0","0","0","","","00"
"102163407818W600","9021","5000","A               ","40755","00","2597264","SEP","4099.09","2940","20210218","1.068","","","","","97300",".08","29400","1260","5650","590","80.6","753","5","60300","110","0","146","0","0","0","0","","","00"
"100133507818W600","9021","5000","A               ","40756","00","2597266","OTH","4057","2482","20210218","1.105","","","","","151700",".06","45400","1800","9400","920","239","1210","20","94100","170","0","87","0","0","0","0","","","00"
"100010308117W600","9021","5000","A               ","40772","00","2342-52134-21-4","SEP","4920.25","2074","20210424","1.109","N.D.- Not Detected.","","","","152162",".06","42883","1509","10630","1162","16.91","786.3","2.62","94818.2","","","158.1","192.3","0","0","0","","","00"
"102010308117W600","9021","5000","A               ","40773","00","2400-52134-21-4","SEP","4948.04","2146","20210426","1.108","N.D.- Not Detected.","","","","152621",".06","43748","1535","10731","1169","17.03","824.7","2.32","94258","","","142.3","187.4","0","0","0","","","00"
"100072108119W602","9021","5000","A               ","40796","02","21WF847199E","SEP","5558.83","2283","20211214","1.14","","","","20.63","211807",".05","63400","3040","13400","1770","15.5","1190","61.6","130000","0","0","77.3","160","0","0","0","","","00"
"100072108119W602","9021","5000","A               ","40796","02","21WG760528A","OTH","5558.8","2283","20210611","1.09","","","","11.99","115244",".08","33400","1540","7190","845","10.7","670","9.6","72100","0","0","105.7","117","0","0","0","","","00"
"100022108119W600","9021","5000","A               ","40797","00","21WF762337A","OTH","5558.83","2283","20210612","1.09","","","","13.01","134266",".07","43520","1490","9420","832","0","0","18.9","78900","0","0","93.5","58","0","0","0","","","00"
"100022108119W600","9021","5000","A               ","40797","00","21WF847199D","OTH","5490.8","2355","20211211","1.14","","","","20.31","205671",".05","60300","2620","13400","1240","27.4","131","51.9","128000","0","0","75.2","74.7","0","0","0","","","00"
"102022108119W600","9021","5000","A               ","40798","00","21WF762337B","OTH","5407.7","2312","20210614","1.08","","","","11.07","106874",".08","32550","136","6790","809","0","0","10.6","66400","0","0","113.9","134","0","0","0","","","00"
"102022108119W600","9021","5000","A               ","40798","00","21WF847199B","SEP","5407.7","2312","20211212","1.14","","","","20.26","200050",".05","56600","2390","11700","1180","20.2","1210","82.3","128000","0","0","89.5","137","0","0","0","","","00"
"100151608119W600","9021","5000","A               ","40799","00","21WF847199C","SEP","5508.9","2335","20211213","1.15","","","","22.32","226808",".05","66000","2890","14500","1330","40.4","1490","60.3","142000","0","0","52.9","62.2","0","0","0","","","00"
