"PROJECTS FILE"
"Area Code","Formtn Code","Pool Seq","Project Code","Project Name","Project Type","Proj Revns Num","Proj Doa","Proj Dga","Proj Eff Date","Proj Apprvl Date","Proj Term Date","Proj Area","PE Num"
"3580","4520","B","02","WAINOCO PROJECT","GEPO","","","","19950310","19950310","19951023","Twp 85 Rge 17 - E/2 Sect 26","0221"
"5000","1720"," ","11","PETRO-CANADA EXP PROJ","EXP","","","","","20020920","","94-G-1 Block H - Units14, 15, 24, 25.","1015"
"6140","4800","T","03","CNRL PROJECT","GEPG","","","","20050207","20050207","","Twp 81 Rge 22 - sect 22.","1176"
"1350","4100","A","05","NUVISTA PROJECT #3","GEPG","","","","20101129","20101129","","NTS 94-H-12  Block B  Units 36, 37, 46 and 47","1584"
"0320","2600","B","04","PROEX PROJECT #2","GEPG","","","","20060803","20060803","","94-B-8: Block G - units 74, 75, 84, 85, 94, 95            Block J - units 4 and 5. ","1299"
"4700","8295"," ","05","NEXEN SHALE PROJECT #2","EXP","","","","20090318","20090713","","94-P-15   Block B - units 32-37, 42-47, 54-59, 64-69.","1503"
"8100","4900","F","05","CNRL - REMINGTON PROJECT","CONC","","880","1056","19970919","19970919","19980923","Twp 87 Rge 21- N/2 & SE/4 Sect 20, Sect 21, W/2 Sect 28, Sect 29 and SE/4 Sect 30.","0274"
"7340","2700"," ","02","TEMPLE PROJECT #2","GEPG","","","","","20081029","","	094-A-14	Block J - units 51, 61 			Block I - units 60, 70 ","1452"
"8160","4800","A","02","PROGRESS PROJECT","GEPG","4","","","20030917","20030917","","94-B-16 Block J - Units 38, 39, 48, 49, 58-60, 68-70, 78-80, 88-90, 100             Block K - Units 51, 61, 71, 81, 91-93 94-G-1 Block B - Unit 10            Block C - Units 1-3, 12-15, 22-25, 34, 35, 44, 45, 56, 57, 66 and 67.","1066"
"9021","5000","A","49","STORM PROJECT #3","GEPG","","","","20100816","20100816","","Twp 80 Rge 16 W6M - Sections 27, 35 and 36.","1556"
"3200","8400","A","03","PETRO-CANADA PROJECT #2","EXP","3","","","20050401","20050412","20101102","94-J-9 Block L - unit 80, 90, 98-100 94-J-10 Block I - units 71, 81, 91-97 94-J-15 Block A - units 1-7 94-J-16 Block D - unit 8-10, 18","1192"
"8115","2800","B","05","ENCANA PROJECT #3","GEPG","","","","20050613","20050613","20051115","93-P-7:  Block J - unit 100              Block K - unit 91 93-P-10: Block B - units 10, 20, 30, 36-40, 46-50, 54-59, 64-69, 74-77, 84-87              Block C - units 1, 11-13, 21-23, 31-39, 41-49, 56, 57, 66, 67, 74-77, 84-87, 96-99              Block F - uniits 6-9, 18, 19, 28, and 29.","1212"
"5100","2700","A","02","PROEX PROJECT","GEPG","2","","","20060606","20060606","","94-G-2  Block A - units 54 - 59, 64 - 69, 76 - 79, 86 - 89, 96-99             Block H - units 6-9.","1292"
"5160","5000","A","02","ANDERSON PROJECT","GEPG","","","","19971020","19971020","20070925","94-H-15 Block J - Units 80, 90, 100             Block K - Units 71 - 79, 81 - 89, 91 - 99 94-I-2 Block B - Units 10, 20, 30             Block C - Units 1 - 9, 11 - 30, 36 - 40, 46 - 50, 58 - 60, 68 - 70, 78 - 80, 88 - 90             Block D - Units 11 - 15, 21 - 25, 31 - 37, 41 - 47, 51 - 90, 98 - 100             Block E - Units 8 - 10 94-I-3 Block A - Units 51, 61, 71 - 73, 81 -83, 91 - 93             Block H - units 1 - 3.","0277"
"9021","5000","A","02","ARC PROJECT #1","GEPG","4","","","20020312","20020312","","	Twp 78 Rge 14W6M - Sections 17-22, 28-35 	Twp 78 Rge 15W6M - Sections 25, 26, 32-36 	Twp 79 Rge 13W6M - Fractional Sections 17, 20 and Sections 18, 19 	Twp 79 Rge 14W6M - Sections 1-24, 26-35 	Twp 79 Rge 15 W6M - Sections 1-15, 17, 20, 22-27, 34-36 	Twp 79 Rge 16W6M - Sections 1-3, 10-12 	Twp 80 Rge 14W6M - Sections 3-5, 7-10, 16, 17, 20, 21, 28 	Twp 80 Rge 15 W6M - Sections 1-3, 10-15 ","0408"
"0320","2600","B","06","CNRL PROJECT","GEPG","","","","20061128","20061128","","94-B-8:  Block G - units 32, 33, 42, 43, 51, 61              Block H - units 60 and 70","1326"
"9021","5000","A","19","CONOCOPHILLIPS PROJECT #4","GEPG","","","","20080910","20080910","","093-P-08:  Block F - unit 91                 Block G - units 72-79, 82-89, 91-100 	         Block H - units 94-100                 Block I - units 4-10, 11-19, 21-29, 36-40, 46-50, 56-60, 66-70, 80, 90                 Block J - units 1-10, 12-19, 22-29, 31-40, 41-50, 51-60, 61-70, 71-79, 81-89                 Block K - units 1, 31, 41, 51-55, 61-65 ","1438"
"6430","2200","H","02","CANHUNTER PROJECT","GEPG","2","","780","19880804","19880804","20050207","93-P-1 Block E - Units 31-37, 41-47, 51-60, 61-70, 71-80, 81-90, 91-100               Block F - Units 36-40, 46-50, 58-60, 68-70, 78-80, 88-90, 98-100               Block K - Units 8-10               Block L - Units 1-10, 12-20, 22-30, 32-40, 42-50, 52-60, 62-70, 72-80, 82-90, 92-100 93-P-2 Block H - Units 51, 61, 71-73, 81-83, 91-93               Block I - Units 1-3, 11, 21, 31, 41, 51-60, 61-70, 71-80, 81-90, 91-100               Block J - Units 51-59, 61-69, 71-73, 81-83, 91-93 93-P-7 Block A - Units 1-10, 11-15, 21-25, 31-35, 41-45, 51-53, 61-63               Block B - Units 1-3 93-P-8 Block D - Units 2-10, 14-17, 20, 24-27, 30, 34-40, 44-50, 54-60, 64-70.","0000"
"5200","4997","C","02","PROGRESS PROJECT","GEPG","2","","","20100601","20100601","20111102","94-B-09 Block E - unit 91 Block F - units 91-97, 100 Block G - unit 100 Block J - units 10, 20, 30, 40, 50, 54-60, 64-70, 74-80, 84-90, 96-100 Block K - units 1-7, 10-17, 20-27, 30-73, 78-83, 88-100 Block L - units 1, 11, 21, 31, 41, 51, 61, 71, 81, 91    94-B-16 Block B - units 6-10 Block C - units 1-10, 12-20, 22-30, 34, 35, 40, 44, 45, 50, 58-60, 68-70 Block D - units 1, 11-13, 21-23, 31-33, 41-43, 51-53 and 61-63.         ","1544"
"4370","5000","A","02","PROGRESS KAHTA PROJECT","GEPG","1","","","20120711","20120711","","NTS 94-G-7 	 Block K ? 72-80, 82-90, 92-100 	 Block L ? 71-77, 81-87, 91-97  NTS 94-G-10   Block B ? Units 20, 30, 40, 50, 60, 70, 80, 90, 100 	 Block C ? Units 2-100  Block D ? Units 1-7, 11-17, 21-27, 31-37, 41-47, 51-57, 61-67, 71-77, 81-87, 91-97  Block E ? Units 1-7, 11-17, 21-27, 31-35, 41-45, 51-55, 61-65, 71-75, 81-85, 91-95 	 Block F ? Units 1-30, 32-40, 42-50, 52-60, 62-70, 76-80, 86-90, 96-100 	 Block G ? Units 10, 20, 30 	 Block K ? Units 6-10, 18, 19, 28, 29 	 Block L ? Units 1-5 ","1687"
"3520","2600","G","02","PENN WEST PROJECT","CONC","","10","10","","20010322","","94-H-3 Block H - Unit 3.","0382"
"9022","4997","A","05","TALISMAN PROJECT #3","GEPG","","","","20100423","20100423","","94-B-1  Block J	Units 52-59, 62-69, 74-79, 84-89, 94-99 94-B-8  Block B	Units 4-9, 16-19, 26-29, 38, 39, 48, 49","1648"
"6230","4535","A","02","NUMAC PROJECT","GEPO","2","91","","19971217","19990409","20020411","Twp 87 Rge 18 - Sect 13 and 14.","0282"
"7250","2400","A","02","CNRL PROJECT #1","GEPG","1","","","20030407","20030407","","94-H-3 :  Block B - units 96-99                Block F - Units 11, 21, 31, 41, 51, 61               Block G - Units 6-9, 12-20, 22-30, 36-40, 46-50, 58-60 and 68-70.","1037"
"4700","8295"," ","06","CNRL SHALE PROJECT #2","EXP","","","","20090121","20090806","","94-P-15  Block I - units 40, 50, 56-60, 66-70              Block J - units 31, 41, 51, and 61.","1509"
"9030","2800","A","10","ENCANA PROJECT #5","GEPG","","","","20050603","20050603","","93-P-7: Block H - units 54-57, 64-67, 72-79, 82-89, 92, 93 Block I - units 2, 3, 11, 21 93-P-8: Block L - units 20 and 30.","1236"
"0320","4900","A","03","TALISMAN PROJECT #2","GEPG","","","","20100423","20100423","","94-B-1  Block J	         Units 52-59, 62-69, 74-79, 84-89, 94-99 94-B-8  Block B	Units 4-9, 16-19, 26-29, 38, 39, 48, 49 ","1540"
"8160","2600","D","02","INNOVA PROJECT","GEPG","","","","20060919","20060919","","94-B-16: Block K - units 12, 13, 22, 23, 32, 33, 42, and 43.","1311"
"7000","4800","D","03","DEKALB PROJECT","GEPO","1","34.5","","19930430","19930430","20090323","94-A-15 Block G - Units 22, 23.","0199"
"9030","2800","A","13","BP PROJECT #2","GEPG","","","","20060602","20060602","","93-P-07 Block F - units 51, 61, 71, 81  Block G - units 58-60, 68-70, 78-80 and 88-90.  ","1282"
"5100","2700","B","02","PROEX PROJECT","GEPG","1","","","20071129","20071129","","94-G-2 Block B - units 12, 13, 22, 23, 32, 33, 42, 43, 52-55, 62-65              Block G - units 11, 21, 31, 41            Block H - units 20, 30, 40 and 50.","1394"
"8800","8200","A","02","PETRO-CANADA PROJECT","GEPG","","","","20050106","20050106","","94-I-13: Block I - units 11-13, 21-23, 31-33, 41-43 94-I-14: Block E - units 91-99                Block F - unit 100                Block K - unit 10                Block L - units 1-9, 12-17, 20, 22-27, 30, 40 and 50.","1167"
"8135","5000","_","02","ENCANA PROJECT","GEPG","4","","","20030813","20030813","20080902","	93-P-9 	Block A - units 78-80, 88-90, 94-100 	Block B - units 56-60, 66-100 	Block C - units 51-55, 61-65, 71-75, 81-85, 91-95 	Block F - units 1-5, 11-15, 21-25, 31-35, 41-45, 51-55, fractional units 61-65 	Block G - units 1-60, fractional units 61-70 	Block H - units 4-60, fractional units 61-70 	 	T76 - R15 W6M: fractional Sections 34-36 	T77 - R13 W6M: fractional Sections 6 and 7 	T77 - R14 W6M: Sections 1-12, 14-18 	T77 - R15 W6M: Sections 1-24, 27-32 	T77 - R16 W6M: Sections 1-3, 10-15, 22-24, 26-29, 32-36 	T78 - R15  W6M: Section 6, 7 	T78 - R16 W6M: Sections 1-5, 8-35 	T78 - R 17 W6M: Sections 24, 25 and 35. ","1061"
"6460","4520","C","02","ENCAL PROJECT","CONC","1","110","45","19930201","19930201","20030202","Twp 85 Rge 18-  Sect 34 Twp 86 Rge 18 - NW/4 Sect 2, Sect 3, SE/4 Sect 10, Sect 11, W/2 of Sect 13and E/2 of Sect 14.","0197"
"7400","5000"," ","02","SABRETOOTH PROJECT","GEPG","","","","20080806","20080806","","Township 85 Range 22W6M - Sections 22, 26, 27, 35, 36 Township 86 Range 22W6M - Sections 1, 11, 12. ","1432"
"4700","8200","A","08","HIGH POINT PROJECT #3","GEPG","1","","","20030930","20030930","","94-P-2 Block L - Units 58, 59, 68, 69, 78, 79, 88, 89, 96-99 94-P-6 Block A - Units 12-17, 22-27, 31-39, 41-49, 51-59, 61-69, 76-79, 86-89 94-P-7 Block D - Units 6-9, 16-19, 26-29, 38-40, 48-50, 58-60 and 68-70.","1067"
"9021","5000","A","52","HURON PROJECT #5","GEPG","","","","20101207","20101207","","NTS 93-P-10  Block H	Units 52, 53, 56, 57, Fractional Units 62, 63, 66, 67 DLS 76 Rge 17 W6M	Fractional Sections 33, 35 DLS 77 Rge 17 W6M 	Sections 2, 4, 9-11, 14, 16, and 21. ","1581"
"7000","4800","A","02","CNRL PROJECT","CONC","1","57.2","45","19770701","19960502","19971011","94-A-15 Block G - Units 33, 43, 44, 54.","0144"
"8135","5000","_","03","MURPHY PROJECT","GEPG","1","","","20070222","20070222","20080902","93-P-8: Block I - units 54, 55, 64, 65, 74-79, 84-89, 100 Block J - units 91-93  93-P-9: Block A - units 10, 20, 30-53, 60-63, 70-77, 81-87, 91-93 Block B - units 1-3, 11-13, 21-23, 31-33, 41-43, 51-55 and 61-65 Block H - units 1-3.","1335"
"6400","2600","D","02","MONTEREY PROJECT","GEPG","","","","20071207","20071207","","94-H-4: Block G - units 51-53, 61-63, 71-73, 81-83             Block H - units 60, 70, 80 and 90.","1396"
"2020","4800","C","02","MURPHY PROJECT","CONC","","","19","19780612","19780612","19950418","Twp 87 Rge 14 - Sect 29",""
"8120","2000","B","02","COMETRA PROJECT","GEPG","","","","20000622","20000622","","Twp 79 Rge 16 - Sect 31, 32, 33, 34 Twp 79 Rge 17 - Sect 36 Twp 80 Rge 16 - Sect 3, 4, 5, 6 Twp 80 Rge 17 - Sect 1.","0359"
"8150","4800","A","04","ENCANA PROJECT","GEPG","","","","20040301","20040301","","94-G-9 Block E - Units 51-57, 61-67, 71-77, 81-87 Block F - Units 51-70, 72-80, 82-90 Block G - Units 56-60 and 66-70.","1111"
"9022","5000","A","05","SHELL PROJECT #1","GEPG","","","","20110119","20110119","","NTS 94-A-12   Block D   Unit 100 NTS 94-A-12   Block E   Units 10, 20, 30, 40, 50, 60, 70, 80, 90, 100 NTS 94-A-12   Block L   Units 10, 20, 30, 40, 50 NTS 94-B-09   Block A   Unit 91 NTS 94-B-09   Block H   Units 1, 11-13, 21-23, 31-33, 41-43, 51-53, 61-63, 71-73, 81-83, 91-97 NTS 94-B-09   Block I    Units 1-7, 11-19, 21-29, 31-39, 41-49, 52-55, 62-65, 72-77, 82-87, 92-97 NTS 94-B-16 Block A Units 2-7, 14-19, 24-29, 34-40, 44-50, 56-60, 66-70, 76-79, 86-89, 98-100 NTS 94-B-16 Block B Units 31, 41, 51-53, 61-63, 72, 73, 82, 83, 91-95 NTS 94-B-16 Block G Units 1-5, 11-15, 21-25, 34-37, 44-47, 54-59, 64-69, 76-79, 86-89 NTS 94-B-16 Block H Units 8-10, 18-20, 28-30. ","1642"
"4700","8200","A","10","ENCANA PROJECT #2","GEPG","","","","20040121","20040121","20060418","94-P-7 Block B - Units 34-39, 44-49, 54-57, 64-67, 76-79, 86-89, 98, 99               Block G - Units 8, 9, 14-19, 24-29, 34-39, 44-49, 54-59, 64-69, 74-79 and 84-89.","1082"
"6600","4900","B","02","STORM PROJECT","GEPG","","","","20071105","20071105","","081-16 W6M - Sections 4 and 5.","1386"
"8160","5000","A","04","SHELL PROJECT #1","GEPG","","","","20110119","20110119","20111102","NTS 94-A-12   Block D   Unit 100 NTS 94-A-12   Block E   Units 10, 20, 30, 40, 50, 60, 70, 80, 90, 100 NTS 94-A-12   Block L   Units 10, 20, 30, 40, 50 NTS 94-B-09   Block A   Unit 91 NTS 94-B-09   Block H   Units 1, 11-13, 21-23, 31-33, 41-43, 51-53, 61-63, 71-73, 81-83, 91-97 NTS 94-B-09   Block I    Units 1-7, 11-19, 21-29, 31-39, 41-49, 52-55, 62-65, 72-77, 82-87, 92-97 NTS 94-B-16 Block A Units 2-7, 14-19, 24-29, 34-40, 44-50, 56-60, 66-70, 76-79, 86-89, 98-100 NTS 94-B-16 Block B Units 31, 41, 51-53, 61-63, 72, 73, 82, 83, 91-95 NTS 94-B-16 Block G Units 1-5, 11-15, 21-25, 34-37, 44-47, 54-59, 64-69, 76-79, 86-89 NTS 94-B-16 Block H Units 8-10, 18-20, 28-30. ","1602"
"5170","2505","A","02","CANHUNTER PROJECT","GEPG","","","","19860825","19860825","","93-P-1 Block A - Units 51-100              Block B - Units 51-53, 61-63, 71-75, 81-85, 91-95              Block G - Units 1-5, 11, 21, 31, 41              Block H - Units 1-50, 51-59, 61-69, 71-79, 81-89, 91-99              Block I - Units 1-9, 11-19, 21-29, 31-39, 41-49, 51-59, 61-69, 71-75, 81-85.","0084"
"2985","4995","A","02","CHAUVCO PROJECT","GEPG","1","","","19971030","19971030","","94-H-1 Block I - Units 91-95 94-H-8 Block A - Units 1-5, 11-17, 21-27, 31-100               Block B - Units 12, 13, 22, 23, 31-33, 41-43, 51, 61, 71, 81, 91-95               Block F - Units 51, 61, 71, 81, 91-95               Block G - Units 1-5, 11-15, 21-25, 31-37, 41-47, 51-100               Block H - Units 1-100               Block I - Units 1-53, 56-63, 66-70               Block J - Units 1-53, 56-63, 66-70               Block K - Units 1-5, 11-15, 21-25, 31-33, 41-43, 51-53, 61-63.",""
"7600","4800","H","02","NEWPORT PROJECT","PMWF","","173","","","19990625","20101026","Twp 88 Rge 18 - Sec 7, 8, 17 - 20 Twp 88 Rge 19 - NE/4 Sec 12, Sec 13, 24.","0327"
"1360","2600","A","02","KERECO ENERGY PROJECT","GEPG","","","","20060707","20060707","","94-B-16 Block F - units 58, 59, 68 and 69.","1295"
"8135","5000","_","04","BEAR RIDGE PROJECT #2","GEPG","","","","20070222","20070222","20071211","93-P-9: Block A: units 74-77 and 84-87.","1336"
"0800","4800","A","07","PROGRESS PROJECT","GEPG","","","","20040319","20040319","","94-A-13  Block E - Units 40 and 50 94-B-16  Block H - Units 31 and 41.","1113"
"5600","4540","B","03","CREW PROJECT","GEPO","","60","","20050722","20050722","20070514","94-G-8:  Block H - units 14, 15, 25, 35, 36, 46, 56.","1216"
"9021","5000","A","07","DUVERNAY PROJECT #2","GEPG","","","","20071129","20071129","","Twp 79 - Rge 18: sections 16, 17, 20 and 21.","1393"
"9021","5000","A","58","TOURMALINE PROJECT #6","GEPG","","","","20120209","20120209","","DLS 79-15 W6M ? Section 31 DLS 80-15 W6M ? Sections 5, 6 and 8. ","1668"
"6800","4800","N","09","CNRL PROJECT","GEPO","","10","10","19890421","19890421","20021203","94-A-16 Block L - Unit 60","0164"
"7020","8200","B","02","CRESTAR PROJECT","GEPG","","","","19980113","19980113","20040429","94-P-1 Block A - Units 96-100               Block B - Units 18-20,28-30,38-40,48-50,60,70,78-80,88-90,91-100               Block C - Units 11,21,31,41,51,61,71-77,81-87,91-100               Block D - Units 91-95               Block E - Units 1-5,11-15,21-25,31-35,41-45               Block F - Units 1-33,36-43,46-55,61-65,71-77,81-87,94-97               Block G - Units 1-50,54-60,64-70,74-80,84-90               Block H - Units 6-10,16-20,26-30,40,50               Block K - Units 4-7.","0284"
"8150","4748","A","02","ALBERTA CLIPPER PROJECT","GEPG","","","","20060317","20060317","","94-G-9   Block L - units 60, 70, 80, 90, 100 94-G-10 Block H - units 92-97              Block I - units 2-7, 12-17, 22-27, 32-37, 42-47, 51-57, 61-67, 71-77, 81-87, 91-97 94-G-15 Block A - units 1-7 94-G-16  Block D - unit 10. ","1264"
"7900","4580","C","04","PENGROWTH PROJECT","CONC","","","90","20061114","20061114","","Twp 88 Rge 19 W6M - section 6 Twp 88 Rge 20 W6M - section 1. ","1318"
"4780","2800","B","02","BURLINGTON PROJECT","GEPG","1","","","20071116","20071116",""," 93-I-16	  Block F   Units 51, 61, 72, 73, 82, 83                 Block G  Units 34 - 39, 44 - 49, 58 - 60 and 68 - 70. ","1389"
"8157","5000","A","02","ARC PROJECT","GEPG","","","","20110912","20110912","","DLS Twp 81 Rge 17 W6M   Sections 15-21, 31 DLS Twp 81 Rge 18 W6M   Sections 13, 24, 25, 33-36 DLS Twp 82 Rge 17 W6M   Sections 6-9, 17, 18 DLS Twp 82 Rge 18 W6M   Sections 1-4, 12 and 13. ","1630"
"9022","5000","A","10","BONAVISTA PROJECT #3","GEPG","","","","20120209","20120209","","NTS 94-B-16 Block A ? Units 12, 13, 22, 23, 32, 33, 42, 43, 54, 55, 64 and 65.","1672"
"1280","4610","A","02","DEVON PROJECT","GEPG","","","","20060320","20060320","","94-H-3: Block K - units 34-37, 44-47, 54-59, 64-69, 78, 79, 88 and 89.","1263"
"6460","5000","B","02","KELT GAS GEP","GEPG","1","","","","20200630","","DLS Twp 86 Rge 18 W6M Sections 1-3, 10-15, 22-36 Twp 86 Rge 19 W6M Sections 25, 35, 36 Twp 87 Rge 17 W6M Sections 6-9, 15-18, 20-22, 28 Twp 87 Rge 18 W6M Sections 1-15, 22-24, 26 Twp 87 Rge 19 W6M Sections 1, 12",""
"9021","5000","A","31","SHELL PROJECT #2","GEPG","","","","20090520","20090520","","93-P-10  Block A	Units 14-19, 24-29.","1496"
"9021","5000","A","16","CONOCOPHILLIPS PROJECT #1","GEPG","","","","20080910","20080910","","093-P-08:  Block C - units 92-95            Block F - units 2-5, 14-17, 24-27 ","1435"
"8160","5000","B","02","PROGRESS PROJECT","GEPG","3","","","20091214","20091214","20111102","NTS 94-B-16   Block A   Units 52, 53, 62, 63, 72-75, 82-85, 92-97                      Block G   Units 31, 41, 51-53, 61-63, 71-75, 81-85, 91-99                      Block H   Units 2-7, 12-17, 22-27, 34-40, 44-50, 52-60, 62-70, 72-80, 82-90, 92-100                      Block I     Units 2-10, 18-20, 28-30, 40, 50                      Block J    Units 1-9, 11-19, 21-29, 31-50, 52-60, 62-70, 72-80, 82-90, 96-100                      Block K   Units 31, 41, 51-57, 61-67, 71-77, 81-87, 91-100                      Block L   Units 91-95  NTS 94-G-1    Block B   Units 6-10, 20, 30, 40, 50, 60, 70, 80, 90, 100                      Block C   Units 1-100                      Block D   Units 1-5, 11-15, 21-25, 31-35, 41-45, 51-57, 61-67, 71-77, 81-87, 91-97                      Block E   Units 1-7                      Block F   Units 1-10                      Block G   Unit 10 ","1518"
"9022","4997","A","17","CANADIAN SPIRIT PROJECT #1","GEPG","","","","20120718","20120718","","DLS Twp 82 Rge 24 W6M - Sections 30, 31         Twp 82 Rge 25 W6M - Section 36   Twp 83 Rge 24 W6M - Sections 4, 10, 15, 16 and 22.","1686"
"5000","4150","A","02","PETRO-CAN PROJECT","GEPG","1","","","19701101","19701022","","94-G-1 Block A - Units 71, 81, 92, 93               Block G - Units 71, 81, 91-93               Block H - Units 2, 3, 12-15, 22-25, 34-37, 44-47, 56-59, 66-69, 76-80, 86-90, 98-100               Block I - Units 8-10, 20, 30               Block J - Units 1-3, 11-15, 21-25, 32-39, 42-49, 52-60, 62-70, 74-80, 84-90, 96-100               Block K - Units 51, 61, 71, 81, 91 94-G-8 Block B - Units 6-10, 16-20, 26-30, 38-40, 48-50, 60, 70               Block C - Units 1, 11, 21, 31-35, 41-45, 51-55, 61-65, 72-79, 82-89, 92-99               Block E - Units 11, 21               Block F - Units 2-9, 14-20, 24-30, 38, 39, 48, 49 94-H-4 Block D - Units 80 and 90.","0111"
