"PST FILE"
"UWI","Area_code","Formtn_code","Pool_seq","Wa_num","Compltn_event_seq","Press_survey_datum_depth","Pst_Comments","Abs_Gauge","Project_code"
"204D005E094G0800","9022","5000","A","31470","00","790.6","Datum depth assumed.","A","00"
"100162808414W600","2000","4535","A","31471","00","518","","A","02"
"100043308413W600","2000","4535","A","31476","00","518","","A","02"
"200C013D094A1300","9022","5000","A","31490","00","1095.4","Datum depth assumed.","A","00"
"202C013D094A1300","9022","5000","A","31491","00","961.2","Datum depth assumed.","A","00"
"200D014D094A1300","9022","5000","A","31492","00","1058.6","Datum depth assumed.","A","00"
"100043308120W600","9021","5000","A","31513","00","1329","Datum depth assumed.","A","00"
"102053308120W600","9021","5000","A","31514","00","1281.1","Datum depth assumed.","A","00"
"100053308120W600","9021","5000","A","31515","00","1336.8","Datum depth assumed.","A","00"
"200A079E094H0300","9022","5000","A","31519","00","649.4","Datum depth assumed.","A","00"
"100091907817W600","9021","5000","A","31524","00","1781.7","Datum depth assumed.","A","00"
"102091907817W600","9021","5000","A","31525","00","1644.9","Datum depth assumed.","A","00"
"200A044L094B0900","9022","5000","A","31557","00","1623.7","Datum depth assumed.","A","00"
"100131108118W600","9021","5000","A","31582","00","1384.5","Datum depth assumed.","A","00"
"102131108118W600","9021","5000","A","31584","00","1341.3","Datum depth assumed.","A","00"
"103131108118W600","9021","5000","A","31585","00","1334.6","Datum depth assumed.","A","00"
"100113108017W600","9021","5000","A","31586","00","1285.1","Datum depth assumed.","A","00"
"102113108017W600","9021","5000","A","31587","00","1368.1","Datum depth assumed.","A","00"
"103113108017W600","9021","5000","A","31588","00","1408.6","Datum depth assumed.","A","00"
"200A060C094H0400","6400","4800","","31589","00","682.5","Datum depth assumed.","A","00"
"100153108017W600","9021","5000","A","31590","00","1396","Datum depth assumed.","A","00"
"100130808116W600","9021","5000","A","31603","00","1228.7","Datum depth assumed.","A","62"
"103140808116W600","9021","5000","A","31606","00","1181","Datum depth assumed.","A","62"
"100131208815W600","2020","4800","T","31607","00","525.5","Datum depth assumed.","A","02"
"202A079E094H0502","9022","5000","A","31614","02","670.6","Datum depth assumed.","A","00"
"100081908013W600","9021","5000","A","31640","00","1294","Datum depth assumed.","A","00"
"100023507715W600","9021","5000","A","31649","00","1778.9","Datum depth assumed.","A","00"
"200A098A094B0800","0320","2700","A","31650","00","343.9","Datum depth assumed.","A","00"
"100032608220W600","9021","5000","A","31664","00","1161.8","Datum depth assumed.","A","00"
"103132308220W600","9021","5000","A","31665","00","1192.4","Datum depth assumed.","A","00"
"100042608220W600","9021","5000","A","31666","00","1189.6","Datum depth assumed.","A","00"
"102132308220W600","9021","5000","A","31667","00","1161.6","Datum depth assumed.","A","00"
"100061908219W600","9021","5000","A","31668","00","1331.9","Datum depth assumed.","A","00"
"100151808219W600","9021","5000","A","31669","00","1172.4","Datum depth assumed.","A","00"
"100021808219W600","9021","5000","A","31670","00","1171.9","Datum depth assumed.","A","00"
"100133408424W600","9022","5000","A","31683","00","1228.7","Datum depth assumed.","A","00"
"100142408424W602","9022","5000","A","31684","02","1291","Datum depth assumed.","A","00"
"100013507715W600","9021","5000","A","31687","00","1779.1","Datum depth assumed.","A","00"
"100100808513W600","2000","4535","A","31690","00","518","","A","02"
"100071208823W600","9022","5000","A","31698","00","964.5","Datum depth assumed.","A","00"
"103011108019W600","9021","5000","A","31722","00","1509.1","Datum depth assumed.","A","00"
"102081108019W600","9021","5000","A","31723","00","1567.2","Datum depth assumed.","A","00"
"100081108019W600","9021","5000","A","31724","00","1508.7","Datum depth assumed.","A","00"
"103160208019W600","9021","5000","A","31725","00","1648.1","Datum depth assumed.","A","00"
"102011108019W600","9021","5000","A","31726","00","1561.2","Datum depth assumed.","A","00"
"100011108019W600","9021","5000","A","31727","00","1640.5","Datum depth assumed.","A","00"
"102160208019W600","9021","5000","A","31728","00","1517.7","Datum depth assumed.","A","00"
"202B033I094B1600","9022","5000","A","31735","00","1075.5","Datum depth assumed.","A","00"
"200B033I094B1600","9022","5000","A","31736","00","942","Datum depth assumed.","A","00"
"100060708822W600","9022","5000","A","31755","00","972.9","Datum depth assumed.","A","00"
"200C028I094B1600","9022","5000","A","31765","00","1073.7","Datum depth assumed.","A","00"
"200B040I094B1600","9022","5000","A","31769","00","1066.1","Datum depth assumed.","A","00"
"200C030I094B1600","9022","5000","A","31771","00","1175.6","Datum depth assumed.","A","00"
"202C030I094B1600","9022","5000","A","31772","00","977.9","Datum depth assumed.","A","00"
"202A036K094B1600","9022","5000","A","31787","00","1033.4","Datum depth assumed.","A","00"
"200B036K094B1600","9022","5000","A","31788","00","1175.3","Datum depth assumed.","A","00"
"100012308114W600","9021","5000","A","31790","00","1246.5","Datum depth assumed.","A","62"
"202D073F094G0200","9022","5000","A","31800","00","921.2","Datum depth assumed.","A","00"
"200C072F094G0200","9022","5000","A","31802","00","1081.9","Datum depth assumed.","A","00"
"100041708220W600","9021","5000","A","31806","00","1212","Datum depth assumed.","A","00"
"100051708220W600","9021","5000","A","31807","00","1195.7","Datum depth assumed.","A","00"
"100121708220W600","9021","5000","A","31808","00","1230.5","Datum depth assumed.","A","00"
"100012908220W600","9021","5000","A","31810","00","1152","Datum depth assumed.","A","00"
"102122108220W600","9021","5000","A","31811","00","1153.5","Datum depth assumed.","A","00"
"102132108220W600","9021","5000","A","31812","00","1183.9","Datum depth assumed.","A","00"
"100132108220W600","9021","5000","A","31813","00","1187.4","Datum depth assumed.","A","00"
"100122108220W600","9021","5000","A","31814","00","1193.4","Datum depth assumed.","A","00"
"200C030E094A0500","9022","5000","A","31816","00","1464.7","Datum depth assumed.","A","00"
"200A031H094B0802","9022","5000","A","31817","02","1625.4","Datum depth assumed.","A","00"
"202A030H094B0802","9022","5000","A","31819","02","1533.1","Datum depth assumed.","A","00"
"102130308116W600","9021","5000","A","31828","00","1194.8","Datum depth assumed.","A","00"
"100051708214W600","5860","4545","A","31837","00","873","","A","04"
"200C069H094B0100","9022","4997","","31838","00","1822.6","Datum depth assumed, based on initial perforations (2551.5 - 2730.0 mKB)","A","00"
"200B091C094B1600","9022","5000","A","31858","00","1123.3","Datum depth assumed.","A","00"
"100131608015W600","9021","5000","A","31862","00","1467.5","Datum depth assumed.","A","00"
"100010708314W600","8200","5000","A","31876","00","1163","Datum depth assumed to be MPP of lower perfs (upper perfs cmt sqz'd)","A","00"
"202C030I094G0200","9022","5000","A","31877","00","957.8","Datum depth assumed.","A","00"
"200C030I094G0200","9022","5000","A","31878","00","1115.4","Datum depth assumed.","A","00"
"202B030I094G0200","9022","5000","A","31879","00","1039.7","Datum depth assumed.","A","00"
"200C020I094G0200","9022","5000","A","31880","00","1114.1","Datum depth assumed.","A","00"
"200B030I094G0200","9022","5000","A","31881","00","963.7","Datum depth assumed.","A","00"
"103130708014W600","3425","2600","","31885","00","480.5","Datum depth assumed.","A","00"
"100132408218W600","9021","5000","A","31904","00","1283.2","Assumed datum depth.","A","00"
"202B085H094B0800","0320","4500","","31916","00","880.7","Datum depth assumed.","A","00"
"202B085H094B0802","0320","4100","","31916","02","812.8","Datum depth of 1565.2 mCF TVD matches approval depth of 1570.1 mKB TVD.","A","00"
"103081907817W600","9021","5000","A","31941","00","1914.7","Datum depth assumed.","A","00"
"104091907817W600","9021","5000","A","31942","00","1908.6","Datum depth assumed.","A","00"
"102131608015W600","9021","5000","A","31943","00","1298.8","Datum depth assumed.","A","00"
"103131608015W600","9021","5000","A","31944","00","1253.8","Datum depth assumed.","A","00"
"100141608015W600","9021","5000","A","31945","00","1462.8","Datum depth assumed.","A","00"
"102141608015W600","9021","5000","A","31946","00","1292.2","Datum depth assumed.","A","00"
"103141608015W600","9021","5000","A","31947","00","1251.6","Datum depth assumed.","A","00"
"100151608015W600","9021","5000","A","31948","00","1289.1","Datum depth assumed.","A","00"
"103130408017W600","9021","5000","A","31949","00","1402.7","Datum depth assumed","A","00"
"104130408017W600","9021","5000","A","31950","00","1444.2","Datum depth assumed.","A","00"
"100100508017W600","9021","5000","A","31951","00","1461.5","Datum depth assumed","A","00"
"105130408017W600","9021","5000","A","31952","00","1494.8","Datum depth assumed","A","00"
"100050408017W600","9021","5000","A","31953","00","1546.8","Datum depth assumed.","A","00"
"106130408017W600","9021","5000","A","31954","00","1527.9","Datum depth assumed.","A","00"
"102150508017W600","9021","5000","A","31955","00","1452.3","Datum depth assumed.","A","00"
"104150508017W600","9021","5000","A","31956","00","1540.8","Datum depth assumed","A","00"
"100100208824W600","9022","5000","A","31957","00","1230.6","Datum depth assumed.","A","00"
"200A056H093P0902","8135","4100","","31959","02","1218.3","Datum depth assumed.","A","00"
"100152508220W600","9021","5000","A","31960","00","1138","Datum depth assumed.","A","00"
"102132608015W600","9021","5000","A","31962","00","1373.7","Datum depth assumed.","A","00"
"102092008219W600","9021","5000","A","31964","00","1137.7","Datum depth assumed.","A","00"
"100041708014W600","9021","5000","A","31966","00","1227","Datum depth assumed.","A","00"
"200C074G094A1300","9022","5000","A","31967","00","848.1","Datum depth assumed.","A","00"
"100051708014W600","9021","5000","A","31978","00","1224.7","Datum depth assumed.","A","00"
"100130808014W600","9021","5000","A","31979","00","1235.8","Datum depth assumed.","A","00"
"100160708014W600","9021","5000","A","31980","00","1239.2","Datum depth assumed.","A","00"
"100113307914W600","9021","5000","A","31981","00","1240.6","Datum depth assumed.","A","00"
"100010408014W600","9021","5000","A","31982","00","1224.8","Datum depth assumed.","A","00"
"100163307914W600","9021","5000","A","31983","00","1230.8","Datum depth assumed.","A","00"
"100153307914W600","9021","5000","A","31984","00","1232.5","Datum depth assumed.","A","00"
"100103307914W600","9021","5000","A","31985","00","1236.7","Datum depth assumed.","A","00"
"200D017K094H0500","9022","5000","A","31988","00","587.7","Datum depth assumed.","A","00"
"200D050I094B0900","9022","5000","A","32002","00","1165.2","Datum depth assumed.","A","00"
"100101807714W600","9021","5000","A","32010","00","1819.1","Datum depth assumed.","A","00"
"100011308118W602","9021","5000","A","32016","02","1349.5","Datum depth assumed.","A","00"
"103011308118W600","9021","5000","A","32017","00","1278.3","","A","00"
"105011308118W600","9021","5000","A","32018","00","1231.5","","A","00"
"107011308118W600","9021","5000","A","32019","00","1310","","A","00"
"100020608117W600","8157","2800","","32020","00","480.3","Datum depth assumed.","A","00"
"103021408118W600","8157","2800","","32021","00","480.3","Datum depth assumed.","A","00"
"100041308118W600","9021","5000","A","32022","00","1367.1","Datum depth assumed.","A","00"
"102041308118W600","9021","5000","A","32023","00","1250","Datum depth assumed.","A","00"
"100011408118W600","9021","5000","A","32024","00","1286.8","Datum depth assumed.","A","00"
"103041308118W600","9021","5000","A","32025","00","1326","Datum depth assumed.","A","00"
"102020608117W600","9021","5000","A","32026","00","1269.3","Datum depth assumed.","A","00"
"103020608117W600","9021","5000","A","32027","00","1392.3","Datum depth assumed.","A","00"
"104020608117W600","9021","5000","A","32028","00","1308.2","Datum depth assumed.","A","00"
"105020608117W600","9021","5000","A","32029","00","1351.1","Datum depth assumed.","A","00"
"106020608117W600","9021","5000","A","32030","00","1272.5","Datum depth assumed.","A","00"
"102010808214W600","9021","5000","A","32032","00","1241.3","Datum depth assumed.","A","62"
"100142408723W600","9022","5000","A","32048","00","1112.5","Datum depth assumed.","A","00"
"100073508623W602","9022","5000","A","32053","02","1053.3","Assumed datum depth.","A","00"
"200C021L094H0500","9022","5000","A","32152","00","670.6","Datum depth assumed.","A","00"
"100052607715W600","9021","5000","A","32158","00","1601","Datum depth assumed.","A","00"
"102122607715W600","9021","5000","A","32159","00","1577.6","Datum depth assumed.","A","00"
"100122607715W600","9021","5000","A","32160","00","1658.1","Datum depth assumed.","A","00"
"102043407715W600","9021","5000","A","32161","00","1816.8","Datum depth assumed.","A","00"
"100131307714W600","9021","5000","A","32173","00","1703.8","Datum depth assumed.","A","00"
"100121307714W600","9021","5000","A","32174","00","1473","Datum depth assumed.","A","00"
"100122807714W600","9021","5000","A","32175","00","1507.2","Datum depth assumed.","A","00"
"102122807714W600","9021","5000","A","32176","00","1619.4","Datum depth assumed","A","00"
"100081407714W600","9021","5000","A","32177","00","1503.1","Datum depth assumed.","A","00"
"100101407714W600","9021","5000","A","32178","00","1538.3","Datum depth assumed.","A","00"
"100091407714W600","9021","5000","A","32179","00","1492.3","Datum depth assumed.","A","00"
"102121307714W600","9021","5000","A","32180","00","1529.3","Datum depth assumed.","A","00"
"100132107714W600","9021","5000","A","32181","00","1532","Datum depth assumed","A","00"
"100042807714W600","9021","5000","A","32182","00","1565.3","Datum depth assumed","A","00"
"102042807714W600","9021","5000","A","32183","00","1519","Datum depth assumed","A","00"
"100052807714W600","9021","5000","A","32184","00","1540.6","Datum depth assumed.","A","00"
"102151608015W600","9021","5000","A","32202","00","1246.4","Datum depth assumed.","A","00"
"103033607918W600","9021","5000","A","32203","00","1496.1","Datum depth assumed.","A","00"
"100063607918W600","9021","5000","A","32204","00","1544.7","Datum depth assumed.","A","00"
"102063607918W600","9021","5000","A","32205","00","1489","Datum depth assumed.","A","00"
"103063607918W600","9021","5000","A","32206","00","1533.4","Datum depth assumed.","A","00"
"100010608113W600","9021","5000","A","32231","00","1285.5","Datum depth assumed.","A","62"
